",Urinary tract obstruction,[Retention of urine,Blood in urine,Side pain,Frequent urination,Symptoms of prostate,Sharp abdominal pain,Back pain,Suprapubic pain,Symptoms of bladder,Excessive urination at night,Painful urination,Involuntary urination,],Urinary tract obstruction "
",Diabetes insipidus,[Excessive appetite,Cough,Difficulty in swallowing,Frequent urination,Dizziness,Itchy eyelid,Emotional symptoms,Wrist weakness,Elbow cramps or spasms,Elbow weakness,Nailbiting,Hip stiffness or tightness,],Diabetes insipidus "
",Iridocyclitis,[Pain in eye,Diminished vision,Eye redness,Headache,Spots or clouds in vision,Symptoms of eye,Swollen eye,Lacrimation,Foreign body sensation in eye,Itchiness of eye,Eye burns or stings,Cloudy eye,],Iridocyclitis "
",Varicocele of the testicles,[Pain in testicles,Mass in scrotum,Symptoms of the scrotum and testes,Groin pain,Swelling of scrotum,Infertility,Lower abdominal pain,Involuntary urination,Impotence,Skin growth,Penis pain,Pain of the anus,],Varicocele of the testicles "
",Irritable bowel syndrome,[Sharp abdominal pain,Diarrhea,Burning abdominal pain,Constipation,Nausea,Anxiety and nervousness,Lower abdominal pain,Upper abdominal pain,Regurgitation,Insomnia,Rectal bleeding,Flatulence,],Irritable bowel syndrome "
",Fracture of the foot,[Foot or toe pain,Ankle pain,Foot or toe swelling,Ankle swelling,Foot or toe weakness,Foot or toe stiffness or tightness,],Fracture of the foot "
",Ovarian cyst,[Sharp abdominal pain,Lower abdominal pain,Pelvic pain,Vomiting,Side pain,Nausea,Burning abdominal pain,Painful menstruation,Vaginal discharge,Skin growth,Intermenstrual bleeding,Cramps and spasms,],Ovarian cyst "
",Chlamydia,[Penile discharge,Vaginal discharge,Sharp abdominal pain,Painful urination,Vaginal pain,Vaginal itching,Itching of skin,Frequent urination,Lower abdominal pain,Pelvic pain,Groin pain,Penis pain,],Chlamydia "
",Parasitic disease,[Sharp abdominal pain,Skin rash,Cough,Fever,Hand or finger swelling,Abnormal appearing skin,Coughing up sputum,Swollen lymph nodes,Retention of urine,Itching of skin,Vaginal pain,Painful sinuses,],Parasitic disease "
",Fracture of the jaw,[Facial pain,Peripheral edema,Jaw swelling,Mouth pain,Pain in eye,Bleeding gums,Swollen eye,Bones are painful,Redness in ear,Bleeding in mouth,Gum pain,Skin irritation,],Fracture of the jaw "
",Cytomegalovirus infection,[Pain in eye,Shoulder cramps or spasms,Facial pain,Ankle pain,Wrist pain,Pain during pregnancy,Excessive anger,Joint stiffness or tightness,Pain or soreness of breast,Knee lump or mass,Fatigue,Excessive urination at night,],Cytomegalovirus infection "
",Lipoma,[Skin swelling,Back mass or lump,Arm lump or mass,Neck mass,Shoulder lump or mass,Skin growth,Skin lesion,Abnormal appearing skin,Groin mass,Leg lump or mass,Lump or mass of breast,Bones are painful,],Lipoma "
",Female genitalia infection,[Vaginal pain,Vulvar irritation,Skin lesion,Fever,Vaginal discharge,Skin growth,Vulvar sore,Spotting or bleeding during pregnancy,Pelvic pain,Mass on vulva,Skin swelling,Groin pain,],Female genitalia infection "
",Pulmonary hypertension,[Shortness of breath,Difficulty breathing,Fatigue,Sharp chest pain,Cough,Feeling ill,Wheezing,Peripheral edema,Apnea,Hurts to breath,Palpitations,Hemoptysis,],Pulmonary hypertension "
",Thyroid nodule,[Difficulty in swallowing,Fatigue,Neck mass,Throat feels tight,Hoarse voice,Neck swelling,Lump in throat,Sleepiness,Weight gain,Diminished hearing,Abnormal movement of eyelid,Back weakness,],Thyroid nodule "
",Broken tooth,[Toothache,Facial pain,Gum pain,Lip swelling,Mouth pain,Bleeding in mouth,Peripheral edema,Bleeding gums,Difficulty eating,Slurring words,Dry lips,Lump over jaw,],Broken tooth "
",Dumping syndrome,[Nausea,Vomiting,Fatigue,Upper abdominal pain,Ear pain,Headache,Diarrhea,Weight gain,Vulvar sore,Excessive growth,Knee lump or mass,Itchy eyelid,],Dumping syndrome "
",Lymphadenitis,[Sore throat,Fever,Sharp abdominal pain,Swollen lymph nodes,Neck pain,Neck mass,Neck swelling,Ear pain,Cough,Headache,Vomiting,Skin swelling,],Lymphadenitis "
",Injury to the face,[Neck pain,Headache,Facial pain,Ear pain,Bleeding from ear,Nosebleed,Mouth pain,Bleeding in mouth,Neck stiffness or tightness,Swollen eye,Redness in or around nose,Diminished hearing,],Injury to the face "
",Aortic valve disease,[Shortness of breath,Fatigue,Sharp chest pain,Difficulty breathing,Palpitations,Fainting,Peripheral edema,Lymphedema,Increased heart rate,Irregular heartbeat,Leg cramps or spasms,Groin mass,],Aortic valve disease "
",Rheumatoid arthritis,[Joint pain,Knee pain,Ache all over,Hand or finger pain,Wrist pain,Peripheral edema,Hand or finger swelling,Joint swelling,Hand or finger weakness,Elbow swelling,Wrist swelling,Stiffness all over,],Rheumatoid arthritis "
",Spermatocele,[Pain in testicles,Mass in scrotum,Swelling of scrotum,Retention of urine,Groin pain,Frequent urination,Skin growth,Impotence,Leg lump or mass,Muscle swelling,Low back weakness,Elbow weakness,],Spermatocele "
",Impetigo,[Skin rash,Skin lesion,Fever,Abnormal appearing skin,Cough,Itching of skin,Nasal congestion,Skin swelling,Skin on head or neck looks infected,Peripheral edema,Mouth ulcer,Sore in nose,],Impetigo "
",Anal fistula,[Pain of the anus,Sharp abdominal pain,Blood in stool,Rectal bleeding,Low back cramps or spasms,Lower body pain,Discharge in stools,Constipation,Mass or swelling around the anus,Incontinence of stool,Mass in scrotum,],Anal fistula "
",Hypothermia,[Depressive or psychotic symptoms,Weakness,Leg stiffness or tightness,Skin rash,Vomiting,Leg swelling,Loss of sensation,Fainting,Elbow weakness,Wrist weakness,Feeling hot and cold,Emotional symptoms,],Hypothermia "
",Oppositional disorder,[Depressive or psychotic symptoms,Excessive anger,Hostile behavior,Restlessness,Fainting,Temper problems,Antisocial behavior,Obsessions and compulsions,Nightmares,Low self-esteem,Low urine output,],Oppositional disorder "
",Migraine,[Headache,Nausea,Vomiting,Dizziness,Diminished vision,Disturbance of memory,Spots or clouds in vision,Symptoms of the face,Blindness,Long menstrual periods,],Migraine "
",Diabetic peripheral neuropathy,[Skin lesion,Foot or toe pain,Loss of sensation,Leg pain,Paresthesia,Problems with movement,Foot or toe swelling,Lymphedema,Skin on leg or foot looks infected,Poor circulation,Foot or toe stiffness or tightness,Hand or finger cramps or spasms,],Diabetic peripheral neuropathy "
",Testicular disorder,[Impotence,Fatigue,Loss of sex drive,Symptoms of prostate,Symptoms of the scrotum and testes,Pain in testicles,Excessive urination at night,Skin moles,Excessive anger,Hoarse voice,Regurgitation,Mass in scrotum,],Testicular disorder "
",Gestational diabetes,[Problems during pregnancy,Pain during pregnancy,Uterine contractions,Pelvic pressure,Itching of the anus,Hip stiffness or tightness,Excessive appetite,Mass on vulva,Vaginal redness,],Gestational diabetes "
",Hidradenitis suppurativa,[Arm pain,Arm lump or mass,Skin rash,Skin growth,Skin on arm or hand looks infected,Skin lesion,Skin swelling,Lower body pain,Groin mass,Acne or pimples,Arm swelling,Lump or mass of breast,],Hidradenitis suppurativa "
",Valley fever,[Fever,Shortness of breath,Joint pain,Fatigue,Chills,Back pain,Ache all over,Hurts to breath,Hand or finger pain,Shoulder swelling,Hip stiffness or tightness,Vulvar sore,],Valley fever "
",Conjunctivitis due to bacteria,[Eye redness,Cough,Pain in eye,Fever,White discharge from eye,Nasal congestion,Itchiness of eye,Ear pain,Sore throat,Coryza,Symptoms of eye,Abnormal appearing skin,],Conjunctivitis due to bacteria "
",Lewy body dementia,[Disturbance of memory,Delusions or hallucinations,Abnormal involuntary movements,Problems with movement,Loss of sensation,Depressive or psychotic symptoms,Dizziness,Weakness,Seizures,Rectal bleeding,Hostile behavior,Paresthesia,],Lewy body dementia "
",Marfan syndrome,[Heartburn,Blood in stool,Anxiety and nervousness,Increased heart rate,Stomach bloating,Ache all over,Itching of the anus,Depression,Focal weakness,Shoulder pain,Skin swelling,Emotional symptoms,],Marfan syndrome "
",Multiple myeloma,[Weakness,Fatigue,Chills,Problems with movement,Disturbance of memory,Lip swelling,Stiffness all over,Hip lump or mass,Muscle pain,Swollen abdomen,Impotence,Symptoms of the face,],Multiple myeloma "
",Head injury,[Headache,Neck pain,Dizziness,Back pain,Fainting,Facial pain,Lip swelling,Ringing in ear,Double vision,Redness in or around nose,],Head injury "
",Ascending cholangitis,[Sharp abdominal pain,Fever,Jaundice,Nausea,Diarrhea,Vomiting,Shortness of breath,Upper abdominal pain,Retention of urine,Painful urination,Stomach bloating,Vaginal itching,],Ascending cholangitis "
",Idiopathic irregular menstrual cycle,[Unpredictable menstruation,Sharp abdominal pain,Heavy menstrual flow,Long menstrual periods,Pelvic pain,Lower abdominal pain,Intermenstrual bleeding,Painful menstruation,Blood clots during menstrual periods,Cramps and spasms,Frequent menstruation,Infertility,],Idiopathic irregular menstrual cycle "
",Interstitial lung disease,[Cough,Fever,Nasal congestion,Coryza,Sore throat,Shortness of breath,Difficulty breathing,Sleepiness,Abnormal breathing sounds,Headache,Ear pain,Wheezing,],Interstitial lung disease "
",Mononeuritis,[Loss of sensation,Foot or toe pain,Paresthesia,Leg pain,Arm pain,Low back pain,Hand or finger pain,Elbow pain,Shoulder pain,Ankle pain,Wrist pain,Hand or finger weakness,],Mononeuritis "
",Malaria,[Headache,Fever,Ache all over,Weakness,Vomiting,Back pain,Fainting,Vulvar sore,Excessive growth,Knee lump or mass,Itchy eyelid,Wrist weakness,],Malaria "
",Somatization disorder,[Anxiety and nervousness,Depression,Depressive or psychotic symptoms,Ache all over,Dizziness,Sharp abdominal pain,Insomnia,Feeling ill,Fainting,Fatigue,Difficulty breathing,Weakness,],Somatization disorder "
",Hypovolemia,[Vomiting,Diarrhea,Nausea,Fever,Dizziness,Weakness,Sharp abdominal pain,Fainting,Headache,Fluid retention,Decreased appetite,Feeling ill,],Hypovolemia "
",Schizophrenia,[Depressive or psychotic symptoms,Delusions or hallucinations,Depression,Anxiety and nervousness,Hostile behavior,Fears and phobias,Drug abuse,Insomnia,Temper problems,Excessive anger,Hysterical behavior,Low self-esteem,],Schizophrenia "
",Knee ligament or meniscus tear,[Knee pain,Knee swelling,Knee stiffness or tightness,Knee weakness,Leg stiffness or tightness,Leg weakness,Stiffness all over,Joint swelling,Knee lump or mass,Foot or toe cramps or spasms,Knee cramps or spasms,],Knee ligament or meniscus tear "
",Endocarditis,[Shortness of breath,Dizziness,Sharp chest pain,Palpitations,Fatigue,Weakness,Increased heart rate,Irregular heartbeat,Leg swelling,Lower body pain,Pain or soreness of breast,Chills,],Endocarditis "
",Sepsis,[Fever,Depressive or psychotic symptoms,Shortness of breath,Weakness,Vomiting,Difficulty breathing,Cough,Sharp abdominal pain,Chills,Decreased appetite,Feeling ill,Suprapubic pain,],Sepsis "
",Heat stroke,[Feeling hot,Chills,Fainting,Vomiting,Leg pain,Palpitations,Fever,Feeling ill,Dizziness,Nausea,Loss of sensation,Nailbiting,],Heat stroke "
",Cholecystitis,[Sharp abdominal pain,Upper abdominal pain,Nausea,Vomiting,Sharp chest pain,Back pain,Side pain,Burning abdominal pain,Lower body pain,Regurgitation,Stomach bloating,Symptoms of the kidneys,],Cholecystitis "
",Cardiac arrest,[Shortness of breath,Difficulty breathing,Sharp chest pain,Weakness,Increased heart rate,Irregular heartbeat,Focal weakness,Palpitations,Hurts to breath,Decreased heart rate,Arm swelling,Pallor,],Cardiac arrest "
",Cardiomyopathy,[Shortness of breath,Sharp chest pain,Fatigue,Peripheral edema,Palpitations,Chest tightness,Weight gain,Irregular heartbeat,Heartburn,Excessive urination at night,Decreased heart rate,Muscle weakness,],Cardiomyopathy "
",Social phobia,[Anxiety and nervousness,Depression,Depressive or psychotic symptoms,Fears and phobias,Insomnia,Abusing alcohol,Low self-esteem,Delusions or hallucinations,Temper problems,Excessive anger,Obsessions and compulsions,Excessive appetite,],Social phobia "
",Meningitis,[Headache,Fever,Vomiting,Neck pain,Ache all over,Back pain,Seizures,Nausea,Low back pain,Cough,Leg pain,Neck stiffness or tightness,],Meningitis "
",Spherocytosis,[Skin rash,Cough,Fever,Leg pain,Neck pain,Jaundice,Sharp abdominal pain,Elbow cramps or spasms,Elbow weakness,Excessive growth,Low back weakness,Wrist weakness,],Spherocytosis "
",Hormone disorder,[Excessive growth,Headache,Weight gain,Symptoms of eye,Unpredictable menstruation,Hot flashes,Acne or pimples,Lump or mass of breast,Loss of sex drive,Painful menstruation,Frontal headache,Lack of growth,],Hormone disorder "
",Raynaud disease,[Loss of sensation,Hand or finger swelling,Abnormal appearing skin,Paresthesia,Poor circulation,Symptoms of eye,Ache all over,Hand or finger pain,Skin lesion,Muscle pain,Wrist swelling,Back pain,],Raynaud disease "
",Reactive arthritis,[Knee pain,Ache all over,Hip pain,Back pain,Vulvar sore,Loss of sex drive,Knee lump or mass,Nailbiting,Excessive growth,Wrist weakness,Shoulder swelling,Neck cramps or spasms,],Reactive arthritis "
",Scabies,[Skin rash,Itching of skin,Skin swelling,Abnormal appearing skin,Problems during pregnancy,Foot or toe swelling,Diaper rash,Skin dryness, peeling, scaliness, or roughness,Unpredictable menstruation,Itchy scalp,Pain in gums,Penis redness,],Scabies "
",Ear wax impaction,[Plugged feeling in ear,Ear pain,Diminished hearing,Cough,Nasal congestion,Fever,Ringing in ear,Fluid in ear,Redness in ear,Pulling at ears,Painful sinuses,Sinus congestion,],Ear wax impaction "
",Hypertension of pregnancy,[Problems during pregnancy,Headache,Pain during pregnancy,Uterine contractions,Spotting or bleeding during pregnancy,Cramps and spasms,Painful sinuses,Unusual color or odor to urine,Absence of menstruation,Heartburn,Pelvic pressure,],Hypertension of pregnancy "
",Peripheral arterial embolism,[Leg pain,Loss of sensation,Leg swelling,Abnormal appearing skin,Foot or toe pain,Leg stiffness or tightness,Lymphedema,Poor circulation,Paresthesia,Groin pain,Long menstrual periods,Knee swelling,],Peripheral arterial embolism "
",Rosacea,[Abnormal appearing skin,Skin rash,Acne or pimples,Skin dryness, peeling, scaliness, or roughness,Skin lesion,Skin swelling,Skin growth,Skin moles,Itching of skin,Warts,Symptoms of eye,Lymphedema,],Rosacea "
",Fracture of the skull,[Headache,Facial pain,Vomiting,Depressive or psychotic symptoms,Fainting,Neck pain,Nausea,Diminished hearing,Symptoms of the face,Drug abuse,Ringing in ear,Nosebleed,],Fracture of the skull "
",Uveitis,[Diminished vision,Symptoms of eye,Upper abdominal pain,Eye redness,Elbow cramps or spasms,Wrist weakness,Nailbiting,Hip stiffness or tightness,Vulvar sore,Elbow weakness,Cross-eyed,Itchy eyelid,],Uveitis "
",Fracture of the facial bones,[Facial pain,Headache,Pain in eye,Nosebleed,Swollen eye,Peripheral edema,Redness in or around nose,Abusing alcohol,Double vision,Hemoptysis,Difficulty eating,Lip swelling,],Fracture of the facial bones "
",Tracheitis,[Cough,Sore throat,Fever,Coryza,Hoarse voice,Nasal congestion,Ear pain,Difficulty breathing,Headache,Plugged feeling in ear,Shortness of breath,Sneezing,],Tracheitis "
",Jaw disorder,[Toothache,Facial pain,Gum pain,Jaw swelling,Headache,Peripheral edema,Mouth pain,Neck mass,Symptoms of the face,Difficulty in swallowing,Pain in gums,Jaw pain,],Jaw disorder "
",Perirectal infection,[Pain of the anus,Mass or swelling around the anus,Skin swelling,Lower body pain,Fluid retention,Skin lesion,Skin growth,Abnormal appearing skin,Rectal bleeding,Acne or pimples,Pain in testicles,Swelling of scrotum,],Perirectal infection "
",Breast cyst,[Lump or mass of breast,Pain or soreness of breast,Bleeding or discharge from nipple,Skin growth,Neck mass,Warts,Irregular belly button,Coughing up sputum,Vaginal dryness,Arm lump or mass,],Breast cyst "
",Post-traumatic stress disorder (PTSD),[Anxiety and nervousness,Depression,Depressive or psychotic symptoms,Insomnia,Delusions or hallucinations,Drug abuse,Excessive anger,Temper problems,Abusing alcohol,Low self-esteem,Hostile behavior,Fears and phobias,],Post-traumatic stress disorder (PTSD) "
",Kidney cancer,[Kidney mass,Retention of urine,Blood in urine,Symptoms of the kidneys,Symptoms of prostate,Excessive urination at night,Involuntary urination,Increased heart rate,Drainage in throat,Groin mass,Changes in stool appearance,Bedwetting,],Kidney cancer "
